message;severity;node;stamp;location
"POSE: x: 2.587009; y: 1.741863; omega: 2.774392";"20";"tug_turtlebot4.simple_turtle";"1734544736.586851611";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 2.601531; y: 1.753532; omega: 2.774383";"20";"tug_turtlebot4.simple_turtle";"1734544736.553518043";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 2.599698; y: 1.736870; omega: 2.759859";"20";"tug_turtlebot4.simple_turtle";"1734544736.553317128";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 2.614387; y: 1.748475; omega: 2.759782";"20";"tug_turtlebot4.simple_turtle";"1734544736.522051476";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 2.612314; y: 1.731693; omega: 2.745326";"20";"tug_turtlebot4.simple_turtle";"1734544736.521917209";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 2.627168; y: 1.743232; omega: 2.745181";"20";"tug_turtlebot4.simple_turtle";"1734544736.489480154";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 2.624853; y: 1.726334; omega: 2.730792";"20";"tug_turtlebot4.simple_turtle";"1734544736.489336626";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 2.639911; y: 1.737785; omega: 2.730206";"20";"tug_turtlebot4.simple_turtle";"1734544736.456652946";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 2.637313; y: 1.720792; omega: 2.716259";"20";"tug_turtlebot4.simple_turtle";"1734544736.456209764";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 2.652533; y: 1.732170; omega: 2.715605";"20";"tug_turtlebot4.simple_turtle";"1734544736.420347651";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 2.649691; y: 1.715070; omega: 2.701726";"20";"tug_turtlebot4.simple_turtle";"1734544736.420045383";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 2.665072; y: 1.726371; omega: 2.701004";"20";"tug_turtlebot4.simple_turtle";"1734544736.383471576";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 2.661984; y: 1.709169; omega: 2.687192";"20";"tug_turtlebot4.simple_turtle";"1734544736.383344908";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 2.677525; y: 1.720390; omega: 2.686403";"20";"tug_turtlebot4.simple_turtle";"1734544736.352653731";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 2.674190; y: 1.703090; omega: 2.672659";"20";"tug_turtlebot4.simple_turtle";"1734544736.352440852";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 2.689889; y: 1.714227; omega: 2.671802";"20";"tug_turtlebot4.simple_turtle";"1734544736.320482126";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 2.686307; y: 1.696834; omega: 2.658126";"20";"tug_turtlebot4.simple_turtle";"1734544736.320274224";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 2.702162; y: 1.707884; omega: 2.657201";"20";"tug_turtlebot4.simple_turtle";"1734544736.286432919";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 2.698332; y: 1.690403; omega: 2.643592";"20";"tug_turtlebot4.simple_turtle";"1734544736.286211051";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 2.714341; y: 1.701363; omega: 2.642600";"20";"tug_turtlebot4.simple_turtle";"1734544736.253326961";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 2.710262; y: 1.683797; omega: 2.629059";"20";"tug_turtlebot4.simple_turtle";"1734544736.253104830";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 2.726423; y: 1.694665; omega: 2.627999";"20";"tug_turtlebot4.simple_turtle";"1734544736.220145725";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 2.722094; y: 1.677019; omega: 2.614525";"20";"tug_turtlebot4.simple_turtle";"1734544736.219973112";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 2.738406; y: 1.687791; omega: 2.613398";"20";"tug_turtlebot4.simple_turtle";"1734544736.187788234";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 2.733827; y: 1.670070; omega: 2.599992";"20";"tug_turtlebot4.simple_turtle";"1734544736.187485583";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 2.750288; y: 1.680742; omega: 2.598797";"20";"tug_turtlebot4.simple_turtle";"1734544736.155607068";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 2.745457; y: 1.662950; omega: 2.585459";"20";"tug_turtlebot4.simple_turtle";"1734544736.155265491";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 2.762139; y: 1.673475; omega: 2.584199";"20";"tug_turtlebot4.simple_turtle";"1734544736.124775321";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 2.756983; y: 1.655663; omega: 2.570925";"20";"tug_turtlebot4.simple_turtle";"1734544736.124589492";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 2.773809; y: 1.666081; omega: 2.569598";"20";"tug_turtlebot4.simple_turtle";"1734544736.091128376";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 2.768402; y: 1.648209; omega: 2.556392";"20";"tug_turtlebot4.simple_turtle";"1734544736.090753057";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 2.785370; y: 1.658518; omega: 2.554997";"20";"tug_turtlebot4.simple_turtle";"1734544736.055886387";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 2.779711; y: 1.640589; omega: 2.541859";"20";"tug_turtlebot4.simple_turtle";"1734544736.055771187";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 2.796818; y: 1.650786; omega: 2.540396";"20";"tug_turtlebot4.simple_turtle";"1734544736.023775787";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 2.790909; y: 1.632807; omega: 2.527325";"20";"tug_turtlebot4.simple_turtle";"1734544736.023541223";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 2.808153; y: 1.642889; omega: 2.525795";"20";"tug_turtlebot4.simple_turtle";"1734544735.991290163";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 2.801992; y: 1.624862; omega: 2.512792";"20";"tug_turtlebot4.simple_turtle";"1734544735.991029072";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 2.819372; y: 1.634827; omega: 2.511194";"20";"tug_turtlebot4.simple_turtle";"1734544735.958106463";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 2.812958; y: 1.616757; omega: 2.498259";"20";"tug_turtlebot4.simple_turtle";"1734544735.957989756";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 2.830471; y: 1.626601; omega: 2.496593";"20";"tug_turtlebot4.simple_turtle";"1734544735.926876992";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 2.823805; y: 1.608493; omega: 2.483725";"20";"tug_turtlebot4.simple_turtle";"1734544735.926693761";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 2.841449; y: 1.618215; omega: 2.481992";"20";"tug_turtlebot4.simple_turtle";"1734544735.893669124";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 2.834532; y: 1.600073; omega: 2.469192";"20";"tug_turtlebot4.simple_turtle";"1734544735.893511264";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 2.852303; y: 1.609669; omega: 2.467391";"20";"tug_turtlebot4.simple_turtle";"1734544735.859677405";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 2.845134; y: 1.591498; omega: 2.454659";"20";"tug_turtlebot4.simple_turtle";"1734544735.859541142";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 2.863031; y: 1.600965; omega: 2.452790";"20";"tug_turtlebot4.simple_turtle";"1734544735.826770435";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 2.855611; y: 1.582769; omega: 2.440125";"20";"tug_turtlebot4.simple_turtle";"1734544735.826585854";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 2.873631; y: 1.592105; omega: 2.438189";"20";"tug_turtlebot4.simple_turtle";"1734544735.792357947";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 2.865960; y: 1.573889; omega: 2.425592";"20";"tug_turtlebot4.simple_turtle";"1734544735.792184961";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 2.884134; y: 1.583064; omega: 2.423214";"20";"tug_turtlebot4.simple_turtle";"1734544735.759117608";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 2.876179; y: 1.564860; omega: 2.411058";"20";"tug_turtlebot4.simple_turtle";"1734544735.758902284";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 2.894470; y: 1.573898; omega: 2.408613";"20";"tug_turtlebot4.simple_turtle";"1734544735.726196165";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 2.886266; y: 1.555683; omega: 2.396525";"20";"tug_turtlebot4.simple_turtle";"1734544735.725999485";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 2.904671; y: 1.564582; omega: 2.394012";"20";"tug_turtlebot4.simple_turtle";"1734544735.693040179";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 2.896218; y: 1.546361; omega: 2.381992";"20";"tug_turtlebot4.simple_turtle";"1734544735.692819827";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 2.914735; y: 1.555118; omega: 2.379411";"20";"tug_turtlebot4.simple_turtle";"1734544735.661232448";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 2.906033; y: 1.536895; omega: 2.367458";"20";"tug_turtlebot4.simple_turtle";"1734544735.660936989";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 2.924660; y: 1.545509; omega: 2.364810";"20";"tug_turtlebot4.simple_turtle";"1734544735.629493223";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 2.915710; y: 1.527287; omega: 2.352925";"20";"tug_turtlebot4.simple_turtle";"1734544735.629143674";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 2.934444; y: 1.535755; omega: 2.350209";"20";"tug_turtlebot4.simple_turtle";"1734544735.596730071";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 2.925247; y: 1.517540; omega: 2.338392";"20";"tug_turtlebot4.simple_turtle";"1734544735.596584318";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 2.944114; y: 1.525827; omega: 2.335985";"20";"tug_turtlebot4.simple_turtle";"1734544735.564228426";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 2.934640; y: 1.507655; omega: 2.323858";"20";"tug_turtlebot4.simple_turtle";"1734544735.564029057";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 2.953608; y: 1.515792; omega: 2.321384";"20";"tug_turtlebot4.simple_turtle";"1734544735.531117537";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 2.943889; y: 1.497634; omega: 2.309325";"20";"tug_turtlebot4.simple_turtle";"1734544735.530893644";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 2.962954; y: 1.505618; omega: 2.306783";"20";"tug_turtlebot4.simple_turtle";"1734544735.496967733";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 2.952992; y: 1.487481; omega: 2.294792";"20";"tug_turtlebot4.simple_turtle";"1734544735.496788002";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 2.972150; y: 1.495309; omega: 2.292182";"20";"tug_turtlebot4.simple_turtle";"1734544735.467403439";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 2.961946; y: 1.477196; omega: 2.280258";"20";"tug_turtlebot4.simple_turtle";"1734544735.467210460";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 2.981196; y: 1.484867; omega: 2.277581";"20";"tug_turtlebot4.simple_turtle";"1734544735.432615536";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 2.970749; y: 1.466782; omega: 2.265725";"20";"tug_turtlebot4.simple_turtle";"1734544735.432360201";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 2.990115; y: 1.474261; omega: 2.262605";"20";"tug_turtlebot4.simple_turtle";"1734544735.400780107";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 2.979400; y: 1.456241; omega: 2.251191";"20";"tug_turtlebot4.simple_turtle";"1734544735.400592989";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 2.998851; y: 1.463559; omega: 2.248004";"20";"tug_turtlebot4.simple_turtle";"1734544735.368035125";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 2.987897; y: 1.445575; omega: 2.236658";"20";"tug_turtlebot4.simple_turtle";"1734544735.367745940";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 3.007430; y: 1.452730; omega: 2.233403";"20";"tug_turtlebot4.simple_turtle";"1734544735.335063829";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 2.996238; y: 1.434788; omega: 2.222125";"20";"tug_turtlebot4.simple_turtle";"1734544735.334953452";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 3.015849; y: 1.441777; omega: 2.218802";"20";"tug_turtlebot4.simple_turtle";"1734544735.304042541";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 3.004422; y: 1.423880; omega: 2.207591";"20";"tug_turtlebot4.simple_turtle";"1734544735.303863563";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 3.024108; y: 1.430703; omega: 2.204201";"20";"tug_turtlebot4.simple_turtle";"1734544735.272501750";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 3.012446; y: 1.412854; omega: 2.193058";"20";"tug_turtlebot4.simple_turtle";"1734544735.272384270";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 3.032203; y: 1.419509; omega: 2.189600";"20";"tug_turtlebot4.simple_turtle";"1734544735.240110573";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 3.020309; y: 1.401713; omega: 2.178525";"20";"tug_turtlebot4.simple_turtle";"1734544735.240003723";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 3.040135; y: 1.408198; omega: 2.174999";"20";"tug_turtlebot4.simple_turtle";"1734544735.209108578";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 3.028010; y: 1.390459; omega: 2.163991";"20";"tug_turtlebot4.simple_turtle";"1734544735.208761828";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 3.047901; y: 1.396772; omega: 2.160398";"20";"tug_turtlebot4.simple_turtle";"1734544735.178648014";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 3.035545; y: 1.379094; omega: 2.149458";"20";"tug_turtlebot4.simple_turtle";"1734544735.178525959";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 3.055498; y: 1.385234; omega: 2.145797";"20";"tug_turtlebot4.simple_turtle";"1734544735.146553942";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 3.042915; y: 1.367620; omega: 2.134925";"20";"tug_turtlebot4.simple_turtle";"1734544735.146353628";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 3.062926; y: 1.373586; omega: 2.131196";"20";"tug_turtlebot4.simple_turtle";"1734544735.114148428";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 3.050118; y: 1.356041; omega: 2.120391";"20";"tug_turtlebot4.simple_turtle";"1734544735.114048899";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 3.070184; y: 1.361831; omega: 2.116595";"20";"tug_turtlebot4.simple_turtle";"1734544735.084103533";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 3.057151; y: 1.344359; omega: 2.105858";"20";"tug_turtlebot4.simple_turtle";"1734544735.083939253";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 3.077291; y: 1.349934; omega: 2.101620";"20";"tug_turtlebot4.simple_turtle";"1734544735.049525762";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 3.064014; y: 1.332575; omega: 2.091325";"20";"tug_turtlebot4.simple_turtle";"1734544735.049420033";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 3.084223; y: 1.337933; omega: 2.087396";"20";"tug_turtlebot4.simple_turtle";"1734544735.018139027";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 3.070705; y: 1.320693; omega: 2.076791";"20";"tug_turtlebot4.simple_turtle";"1734544735.018010651";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 3.090958; y: 1.325872; omega: 2.072795";"20";"tug_turtlebot4.simple_turtle";"1734544734.985660977";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 3.077223; y: 1.308715; omega: 2.062258";"20";"tug_turtlebot4.simple_turtle";"1734544734.985433094";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 3.097516; y: 1.313712; omega: 2.058194";"20";"tug_turtlebot4.simple_turtle";"1734544734.953639926";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 3.083566; y: 1.296643; omega: 2.047724";"20";"tug_turtlebot4.simple_turtle";"1734544734.953424542";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 3.103895; y: 1.301459; omega: 2.043593";"20";"tug_turtlebot4.simple_turtle";"1734544734.920621714";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 3.089732; y: 1.284481; omega: 2.033191";"20";"tug_turtlebot4.simple_turtle";"1734544734.920381747";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 3.110095; y: 1.289113; omega: 2.028992";"20";"tug_turtlebot4.simple_turtle";"1734544734.887977174";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 3.095722; y: 1.272230; omega: 2.018658";"20";"tug_turtlebot4.simple_turtle";"1734544734.887720464";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 3.116114; y: 1.276678; omega: 2.014391";"20";"tug_turtlebot4.simple_turtle";"1734544734.851769427";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 3.101532; y: 1.259894; omega: 2.004124";"20";"tug_turtlebot4.simple_turtle";"1734544734.851657249";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 3.121950; y: 1.264157; omega: 1.999790";"20";"tug_turtlebot4.simple_turtle";"1734544734.820807816";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 3.107163; y: 1.247474; omega: 1.989591";"20";"tug_turtlebot4.simple_turtle";"1734544734.820530940";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 3.127602; y: 1.251551; omega: 1.985189";"20";"tug_turtlebot4.simple_turtle";"1734544734.787216778";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 3.112613; y: 1.234974; omega: 1.975058";"20";"tug_turtlebot4.simple_turtle";"1734544734.786990791";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 3.133071; y: 1.238865; omega: 1.970588";"20";"tug_turtlebot4.simple_turtle";"1734544734.754661259";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 3.117880; y: 1.222396; omega: 1.960524";"20";"tug_turtlebot4.simple_turtle";"1734544734.754408841";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 3.138353; y: 1.226100; omega: 1.955987";"20";"tug_turtlebot4.simple_turtle";"1734544734.723080240";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 3.122964; y: 1.209743; omega: 1.945991";"20";"tug_turtlebot4.simple_turtle";"1734544734.722925207";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
