message;severity;node;stamp;location
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.488582609";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.485980642";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.482271093";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.478376956";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.475478386";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.471916838";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.466774612";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.462756972";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.458849895";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.454752361";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.452384243";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.447660146";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.443478133";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.440002225";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.436299679";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.434781135";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.430946139";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.426750136";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.423992420";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.419167651";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.416389206";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.411077560";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.407126137";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.404322675";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.401058813";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.398801033";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.394731417";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.391097715";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.389202575";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.383628184";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.379130454";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.377676465";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.371509415";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.368919503";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.363625641";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.362013749";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.353244894";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.342243704";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.339002110";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.333027275";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.328028133";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.324496426";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.322691756";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.318994492";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.312243236";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.308141002";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.303059867";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.297817336";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.293741158";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.290602530";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.287294830";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.284348383";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.278376353";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.274511952";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.271175341";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.268029651";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.266573528";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.261974499";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.254941222";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.252407812";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.249423435";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.245160017";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.241549189";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.237281724";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.234919641";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.233471765";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.227518914";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.224139697";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.215962452";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.206789406";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.202749236";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.199805935";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.196412630";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.193895911";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.190871528";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.188846445";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.182620000";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.178301833";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.174607761";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.166420544";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.164334613";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.160858960";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.157690863";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.150454228";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.143527594";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.140030859";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.138089675";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.134958838";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.131992909";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.127725883";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.125459832";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.122048578";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.119908279";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.116894796";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.113303623";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.109143620";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.106059352";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.101939615";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.098321930";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.092306141";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.087321208";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.082919243";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.080669622";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.074077766";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.070928500";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.066541572";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.059265071";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.058117637";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.050683985";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.048104127";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.044945354";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.042192838";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.037274253";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.035882547";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.030262643";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.020636246";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.018333678";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.015362010";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.009936214";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542026.006504557";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
